X,Y_0,Y_1,W,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
1,,,0.018323837,3,376.28,1,9,,1,5,20535,6
3,,,0.012071089,2,376.28,4,3,,5,4,31172,4
1,,,0.010936755,3,376.29,1,6,,2,3,34406,2
2,,,0.042978189,2,376.36,3,9,,2,3,8757,5
1,,,0.008475877,3,376.49,1,6,,1,4,44419,6
4,,,0.0038285,5,376.51,2,4,,2,2,98344,1
2,,,0.012917524,4,376.52,1,9,,2,4,29148,2
2,,,0.00580787,5,376.53,2,8,,2,2,64831,1
1,,,0.008722438,1,376.6,2,9,,2,2,43176,1
2,,,0.0152338,5,376.61,2,6,,1,2,24722,6
1,,,0.00795745,4,376.65,1,9,,4,4,47333,3
1,,,0.017487001,4,376.67,1,9,,1,5,21540,7
2,,,0.006896167,2,376.71,1,7,,4,2,54626,3
1,,,0.01950818,5,376.82,4,6,,2,2,19316,4
4,,,0.031106618,2,376.95,3,5,,1,1,12118,6
1,,,0.019795222,5,377,4,7,,1,1,19045,7
1,,,0.013505372,4,377.07,1,7,,1,3,27920,6
1,,,0.00798966,4,377.08,1,9,,3,5,47196,3
4,,,0.030583942,5,377.1,2,6,,1,3,12330,6
1,,,0.012815973,3,377.11,4,9,,3,3,29425,5
1,,,0.014183152,4,377.13,1,9,,2,5,26590,2
4,,,0.006003183,6,377.15,1,2,,2,4,62825,2
2,,,0.027191756,3,377.34,2,5,,1,2,13877,7
2,,,0.010611028,5,377.36,3,5,,4,2,35563,3
1,,,0.018293664,1,377.38,4,5,,3,2,20629,4
4,,,0.01966137,6,377.4,4,2,,1,1,19195,7
1,,,0.010819841,4,377.58,1,7,,2,4,34897,2
1,,,0.007919044,4,377.58,1,9,,2,5,47680,2
1,,,0.009696394,2,377.82,2,9,,4,3,38965,3
3,,,0.015094076,3,377.85,4,4,,2,2,25033,2
1,,,0.057121052,2,377.97,1,4,,1,3,6617,7
1,,,0.007919382,3,378,1,9,,2,3,47731,1
2,,,0.016601695,2,378.17,1,9,,1,3,22779,7
1,,,0.026130146,2,378.26,4,5,,1,1,14476,7
2,,,0.02037929,2,378.26,1,8,,1,3,18561,7
1,,,0.006339017,4,378.49,1,9,,2,5,59708,1
1,,,0.011716399,2,378.51,2,4,,2,1,32306,1
4,,,0.010955082,2,378.52,1,2,,1,3,34552,7
2,,,0.007740023,3,378.58,1,4,,2,2,48912,2
1,,,0.012770995,1,378.66,1,9,,2,3,29650,1
1,,,0.00462206,4,378.69,1,8,,4,2,81931,1
4,,,0.014281781,5,378.71,1,3,,2,3,26517,2
1,,,0.009717995,3,378.72,1,7,,4,3,38971,3
4,,,0.018071364,2,378.83,2,2,,1,2,20963,6
2,,,0.026525756,5,379,4,5,,1,2,14288,7
1,,,0.016007518,1,379.01,3,9,,4,3,23677,3
1,,,0.015076146,4,379.15,1,9,,2,3,25149,2
1,,,0.010869453,2,379.17,1,5,,3,4,34884,3
2,,,0.010460401,5,379.2,1,6,,2,4,36251,2
1,,,0.007192893,4,379.31,1,8,,2,5,52734,2
1,,,0.006543921,2,379.41,4,7,,4,3,57979,3
1,,,0.008318609,4,379.47,1,8,,2,5,45617,2
1,,,0.013439215,2,379.51,4,5,,2,1,28239,2
1,,,0.005163177,4,379.54,1,9,,3,5,73509,3
1,,,0.271308077,2,379.56,1,9,,1,2,1399,7
1,,,0.013368555,3,379.56,1,8,,2,2,28392,2
2,,,0.006923849,4,379.6,1,8,,2,4,54825,2
1,,,0.005911979,2,379.62,1,7,,5,4,64212,3
1,,,0.00586766,1,379.62,1,9,,2,5,64697,1
1,,,0.006232334,3,379.68,1,5,,3,3,60921,3
1,,,0.020503267,3,379.7,1,9,,2,4,18519,4
2,,,0.021261549,2,379.71,2,4,,4,2,17859,4
1,,,0.005434472,4,379.75,1,9,,4,5,69878,3
1,,,0.028592938,2,379.8,3,5,,2,2,13283,2
3,,,0.028031577,3,379.94,3,5,,1,3,13554,7
1,,,0.014537593,3,379.94,4,9,,3,3,26135,4
2,,,0.010579375,5,379.99,2,8,,2,2,35918,1
1,,,0.009463828,5,380.02,4,5,,2,2,40155,2
4,,,0.013100097,2,380.06,1,3,,1,3,29012,6
1,,,0.007229587,2,380.11,1,5,,4,5,52577,4
1,,,0.017427903,3,380.12,1,5,,1,4,21811,7
3,,,0.016962477,1,380.18,4,6,,2,2,22413,2
4,,,0.007771215,6,380.23,2,2,,2,2,48928,1
2,,,0.008099123,3,380.27,2,9,,3,2,46952,3
1,,,0.011324541,5,380.38,1,5,,2,2,33589,1
1,,,0.007911562,4,380.38,1,9,,2,4,48079,1
1,,,0.00386444,4,380.4,1,9,,2,5,98436,1
1,,,0.019672182,1,380.46,2,2,,2,2,19340,2
1,,,0.032869978,1,380.47,1,5,,3,3,11575,4
1,,,0.017814811,3,380.56,3,9,,2,2,21362,4
1,,,0.014181479,4,380.56,1,9,,1,3,26835,7
1,,,0.019233918,2,380.62,1,5,,1,3,19789,7
3,,,0.021345259,3,380.65,3,5,,2,1,17833,2
2,,,0.012999795,5,380.79,2,6,,2,2,29292,1
1,,,0.017635101,3,380.83,4,5,,1,3,21595,7
1,,,0.010965132,2,380.83,4,9,,5,5,34731,4
1,,,0.010344069,2,380.91,4,5,,4,4,36824,4
1,,,0.004199881,4,381.03,1,9,,4,5,90724,3
4,,,0.041443176,5,381.07,2,3,,1,2,9195,6
2,,,0.01215158,3,381.11,1,9,,2,2,31363,1
4,,,0.005727963,2,381.11,1,1,,3,5,66535,3
4,,,0.007472551,6,381.13,2,2,,2,1,51004,1
1,,,0.009473841,4,381.18,1,8,,2,4,40235,2
2,,,0.013051114,3,381.21,4,8,,3,3,29209,4
1,,,0.016015878,4,381.29,1,9,,4,5,23807,4
1,,,0.010026559,4,381.29,1,9,,2,5,38028,1
4,,,0.027942254,5,381.3,4,6,,1,1,13646,7
2,,,0.011330263,2,381.32,2,9,,3,3,33655,3
1,,,0.024948325,3,381.41,4,5,,2,2,15288,2
1,,,0.006988384,4,381.44,1,9,,2,5,54582,1
1,,,0.026324179,5,381.49,4,5,,1,2,14492,7
1,,,0.018142266,3,381.55,1,6,,1,2,21031,7
1,,,0.013446794,5,381.62,1,6,,1,3,28380,6
4,,,0.042490537,2,381.65,4,3,,1,3,8982,7
4,,,0.027048901,6,381.66,2,3,,1,2,14110,7
4,,,0.013467415,2,381.68,1,2,,1,2,28341,6
1,,,0.024551299,2,381.92,4,5,,2,3,15556,4
1,,,0.023541667,1,381.94,4,9,,1,3,16224,6
2,,,0.018751227,2,382,2,8,,1,1,20372,6
3,,,0.019474435,3,382.03,3,5,,1,4,19617,7
1,,,0.01113235,3,382.04,2,9,,4,2,34318,3
1,,,0.020167863,5,382.06,4,7,,2,2,18944,4
4,,,0.027530624,5,382.07,3,6,,2,2,13878,5
2,,,0.015184979,5,382.13,1,6,,1,2,25165,6
2,,,0.018309299,1,382.17,1,9,,1,2,20873,7
4,,,0.007593476,6,382.21,2,3,,5,3,50334,3
2,,,0.025420573,5,382.3,2,6,,1,1,15039,6
1,,,0.053251636,2,382.4,1,9,,1,4,7181,7
4,,,0.012087113,1,382.4,1,2,,1,2,31637,6
4,,,0.019272755,3,382.41,1,4,,1,3,19842,7
4,,,0.01024866,2,382.48,1,6,,3,3,37320,3
1,,,0.011836299,4,382.49,1,7,,2,3,32315,1
2,,,0.012757045,1,382.52,1,8,,1,3,29985,6
4,,,0.008950939,3,382.59,1,4,,2,4,42743,2
2,,,0.006569339,5,382.71,1,5,,2,3,58257,2
3,,,0.005000784,2,382.71,2,4,,2,4,76530,1
2,,,0.026630253,5,382.73,3,5,,1,2,14372,7
1,,,0.004373422,4,382.74,1,9,,4,5,87515,3
1,,,0.015730018,3,382.79,4,8,,3,3,24335,5
1,,,0.006401706,4,382.79,1,9,,3,5,59795,3
4,,,0.017712488,5,382.82,4,2,,1,2,21613,7
1,,,0.014803944,2,382.83,1,7,,3,2,25860,3
3,,,0.004803478,2,382.89,3,5,,4,3,79711,1
1,,,0.010980505,1,383,1,9,,3,5,34880,2
1,,,0.023880057,3,383.06,1,9,,2,2,16041,4
1,,,0.024706565,3,383.1,3,4,,1,3,15506,7
1,,,0.016845021,3,383.14,4,5,,1,2,22745,7
1,,,0.013622271,5,383.14,1,6,,2,3,28126,1
4,,,0.018008178,2,383.16,2,2,,2,1,21277,4
1,,,0.009231881,3,383.16,1,4,,1,3,41504,7
1,,,0.03204097,3,383.21,4,5,,1,1,11960,6
2,,,0.016107258,2,383.24,3,4,,2,2,23793,4
1,,,0.02906423,4,383.27,1,9,,1,5,13187,7
1,,,0.024833819,2,383.31,3,6,,1,1,15435,7
2,,,0.060556082,2,383.32,1,3,,1,2,6330,6
1,,,0.006051921,4,383.48,1,9,,3,5,63365,3
4,,,0.017710354,2,383.5,1,4,,1,3,21654,6
1,,,0.012756419,4,383.56,1,9,,1,4,30068,7
1,,,0.009550332,4,383.57,1,9,,1,5,40163,7
4,,,0.051800999,5,383.69,3,4,,1,2,7407,7
3,,,0.018943575,2,383.74,3,6,,2,3,20257,4
5,,,0.025553336,3,383.76,1,8,,2,3,15018,2
1,,,0.004448204,4,383.84,1,9,,2,5,86291,1
1,,,0.011916558,4,383.88,1,8,,1,3,32214,7
4,,,0.021072938,2,383.97,3,6,,4,3,18221,4
2,,,0.016461611,4,384,1,8,,2,4,23327,2
1,,,0.030867818,2,384.15,4,6,,1,1,12445,6
1,,,0.005033671,3,384.2,1,9,,3,2,76326,1
1,,,0.026904278,4,384.22,1,8,,1,3,14281,7
1,,,0.026901911,3,384.24,4,7,,1,1,14283,7
1,,,0.0153124,3,384.28,1,5,,2,5,25096,2
1,,,0.006726531,3,384.28,1,4,,4,3,57129,3
1,,,0.014088943,3,384.29,2,9,,5,4,27276,5
1,,,0.026186389,4,384.39,1,7,,2,2,14679,2
2,,,0.026001353,5,384.43,3,6,,5,3,14785,3
1,,,0.013658259,4,384.48,1,6,,2,4,28150,2
2,,,0.034302917,5,384.57,4,5,,1,2,11211,6
2,,,0.005966091,2,384.61,1,7,,2,4,64466,1
2,,,0.004218851,5,384.62,2,5,,4,2,91167,5
1,,,0.019463274,2,384.75,3,5,,5,3,19768,4
1,,,0.009000304,2,384.79,1,6,,4,3,42753,3
1,,,0.015200869,2,384.81,4,4,,2,1,25315,2
4,,,0.025296243,2,385.11,1,3,,1,3,15224,7
3,,,0.035353406,1,385.14,4,3,,1,2,10894,7
1,,,0.040387881,2,385.26,1,5,,1,3,9539,7
1,,,0.012422454,3,385.27,1,9,,2,5,31014,2
1,,,0.003866953,3,385.28,1,5,,3,3,99634,2
1,,,0.013137509,2,385.31,1,9,,3,5,29329,4
1,,,0.013441205,4,385.44,1,5,,4,3,28676,3
2,,,0.014348571,5,385.46,3,6,,2,2,26864,2
1,,,0.007241936,4,385.51,1,9,,2,5,53233,1
2,,,0.012116908,4,385.56,1,9,,1,3,31820,7
1,,,0.019343868,2,385.62,3,6,,3,2,19935,4
1,,,0.011176266,3,385.76,1,9,,2,4,34516,2
1,,,0.015048957,3,385.78,1,5,,2,4,25635,2
3,,,0.037354764,1,385.8,3,6,,1,1,10328,7
1,,,0.017863691,4,385.82,1,8,,3,3,21598,4
1,,,0.020370605,3,385.86,1,5,,1,3,18942,7
4,,,0.02838826,5,385.91,3,6,,1,3,13594,7
1,,,0.005834253,4,385.93,1,9,,2,4,66149,1
1,,,0.02170208,3,386.08,4,5,,1,1,17790,7
1,,,0.013529927,3,386.09,1,9,,2,2,28536,1
1,,,0.015763688,3,386.1,3,5,,1,2,24493,6
2,,,0.021918275,2,386.2,3,8,,1,2,17620,7
1,,,0.006732908,1,386.24,4,9,,4,3,57366,2
1,,,0.011094616,3,386.37,2,8,,3,3,34825,3
1,,,0.021881547,2,386.45,4,7,,4,5,17661,3
1,,,0.003981005,2,386.46,1,9,,1,5,97076,6
1,,,0.025808691,4,386.64,1,9,,1,5,14981,7
1,,,0.018231023,2,386.68,4,5,,4,3,21210,3
1,,,0.009701979,3,386.75,1,4,,2,4,39863,1
4,,,0.012157405,2,386.8,1,2,,2,4,31816,2
2,,,0.023464944,1,386.89,1,4,,1,3,16488,7
1,,,0.03146889,3,386.91,4,5,,1,1,12295,7
2,,,0.038149828,2,387.03,1,6,,1,2,10145,7
1,,,0.007666389,4,387.03,4,9,,3,2,50484,4
4,,,0.021620399,6,387.07,2,4,,1,1,17903,7
2,,,0.004821985,4,387.08,1,8,,3,3,80274,3
2,,,0.014986643,5,387.09,4,5,,4,2,25829,3
1,,,0.01105842,3,387.1,4,6,,4,2,35005,3
1,,,0.006559473,4,387.35,1,9,,2,5,59052,1
1,,,0.012975326,3,387.56,1,4,,2,2,29869,1
1,,,0.011536882,5,387.57,3,4,,2,2,33594,2
1,,,0.008150524,4,387.59,1,9,,2,5,47554,1
4,,,0.016782266,6,387.62,2,2,,1,2,23097,6
1,,,0.010194315,1,387.7,2,9,,2,2,38031,1
1,,,0.031493543,1,387.78,4,5,,1,1,12313,7
1,,,0.010812702,4,387.83,1,9,,2,5,35868,1
4,,,0.013623239,2,387.84,1,3,,2,3,28469,4
1,,,0.005679217,4,387.97,1,9,,4,5,68314,3
1,,,0.030273855,4,388.02,1,9,,2,3,12817,2
2,,,0.025653582,3,388.19,3,8,,1,1,15132,7
2,,,0.022270094,3,388.19,4,9,,2,3,17431,4
1,,,0.01530576,2,388.2,3,4,,2,2,25363,5
1,,,0.029136896,4,388.22,2,7,,2,3,13324,2
1,,,0.012926781,3,388.23,1,5,,1,3,30033,7
1,,,0.011899479,3,388.28,1,9,,2,3,32630,2
5,,,0.008930083,4,388.28,1,9,,2,4,43480,1
1,,,0.030128016,1,388.32,4,7,,3,3,12889,5
1,,,0.010820563,5,388.35,2,5,,2,3,35890,1
2,,,0.019137268,5,388.41,3,5,,3,2,20296,1
1,,,0.005338886,4,388.42,1,8,,2,4,72753,1
2,,,0.016920631,5,388.43,2,6,,1,1,22956,6
2,,,0.024265367,3,388.44,2,8,,2,2,16008,1
1,,,0.02071977,2,388.62,4,6,,5,3,18756,3
2,,,0.015610314,2,388.65,1,8,,1,3,24897,6
1,,,0.008308544,1,388.79,1,9,,3,3,46794,3
1,,,0.006248433,4,388.79,1,9,,5,4,62222,3
1,,,0.005172606,2,388.83,2,9,,4,5,75171,3
1,,,0.023870235,3,388.87,3,5,,2,5,16291,5
4,,,0.017893817,2,388.94,1,4,,1,3,21736,6
1,,,0.012324144,3,388.95,1,5,,1,2,31560,7
2,,,0.015278476,5,388.99,1,8,,1,2,25460,7
1,,,0.016422239,3,389.01,4,9,,3,3,23688,1
2,,,0.018642005,5,389.04,1,5,,4,3,20869,2
1,,,0.015571028,3,389.12,2,8,,1,4,24990,7
2,,,0.046610778,5,389.2,3,6,,1,1,8350,6
2,,,0.017054189,3,389.62,1,4,,1,3,22846,6
2,,,0.013335273,2,389.63,1,4,,3,3,29218,1
1,,,0.012684396,1,389.69,4,9,,2,5,30722,2
1,,,0.004618439,1,389.69,1,5,,2,4,84377,1
1,,,0.006090456,1,389.71,1,9,,3,5,63987,3
1,,,0.009877591,4,389.75,1,9,,2,5,39458,5
1,,,0.008865663,1,389.77,1,5,,2,2,43964,5
3,,,0.008903966,1,389.78,1,3,,2,3,43776,1
2,,,0.013833079,2,389.83,1,4,,1,2,28181,6
1,,,0.009223708,2,389.84,1,4,,2,4,42265,1
4,,,0.00981399,5,389.9,1,2,,2,2,39729,2
1,,,0.005308203,4,389.93,1,7,,2,4,73458,1
1,,,0.054135777,4,389.94,1,6,,1,4,7203,6
4,,,0.020108275,1,390,1,6,,1,3,19395,6
1,,,0.0205951,5,390.03,4,6,,1,1,18938,7
4,,,0.016535119,2,390.08,1,5,,1,4,23591,7
1,,,0.006865595,3,390.11,1,9,,2,2,56821,1
2,,,0.005566176,5,390.15,1,6,,2,1,70093,1
4,,,0.014440743,2,390.16,1,2,,4,2,27018,3
4,,,0.015372917,2,390.18,1,4,,4,2,25381,3
1,,,0.019870143,5,390.19,3,6,,2,3,19637,5
1,,,0.024818419,1,390.22,2,3,,2,2,15723,4
2,,,0.016317946,2,390.26,4,9,,3,3,23916,4
2,,,0.023843475,1,390.27,4,8,,1,1,16368,7
1,,,0.018129673,2,390.35,4,8,,2,4,21531,1
1,,,0.021019221,3,390.39,1,5,,1,3,18573,7
1,,,0.014195893,2,390.6,1,8,,1,3,27515,6
1,,,0.021085326,2,390.69,4,9,,2,4,18529,4
1,,,0.007666274,4,390.75,1,8,,2,5,50970,2
2,,,0.009692746,1,390.86,2,8,,3,2,40325,2
4,,,0.006287723,5,390.87,2,2,,1,2,62164,6
1,,,0.010277376,3,390.9,1,5,,2,2,38035,1
1,,,0.006733847,3,390.92,1,4,,3,3,58053,2
4,,,0.012530283,2,391.02,1,4,,1,4,31206,6
1,,,0.01338777,2,391.03,3,5,,2,2,29208,2
1,,,0.035204357,3,391.05,1,8,,1,2,11108,7
1,,,0.009324595,4,391.26,1,6,,2,4,41960,2
2,,,0.022711658,3,391.39,1,8,,1,3,17233,6
1,,,0.004853674,2,391.41,2,9,,4,5,80642,3
3,,,0.018129776,3,391.44,3,5,,3,1,21591,4
3,,,0.008298215,2,391.46,3,5,,4,2,47174,4
4,,,0.005620433,2,391.48,1,2,,2,4,69653,1
1,,,0.015078546,2,391.62,1,9,,1,1,25972,7
1,,,0.017924848,3,391.64,3,4,,4,2,21849,4
1,,,0.017478467,3,391.64,1,7,,1,3,22407,7
4,,,0.013856986,2,391.64,1,2,,1,3,28263,6
1,,,0.029423077,3,391.68,1,5,,1,3,13312,7
1,,,0.005945507,4,391.69,1,9,,4,5,65880,3
2,,,0.009444244,3,391.7,2,4,,3,3,41475,4
1,,,0.014388085,1,391.73,1,9,,2,3,27226,1
1,,,0.031502091,3,391.76,2,4,,1,4,12436,7
1,,,0.020053741,3,391.81,4,5,,4,3,19538,3
1,,,0.011764388,4,391.86,1,9,,2,5,33309,1
1,,,0.048542234,3,391.93,4,9,,1,2,8074,6
1,,,0.019867701,3,391.95,1,4,,1,2,19728,6
1,,,0.022657496,4,392.02,1,9,,1,3,17302,6
1,,,0.029529226,1,392.03,4,5,,1,4,13276,6
2,,,0.011365125,3,392.04,1,4,,2,2,34495,5
1,,,0.010296767,1,392.07,1,5,,1,3,38077,6
1,,,0.012471849,3,392.09,1,9,,1,2,31438,7
1,,,0.028918959,1,392.17,4,9,,1,2,13561,7
1,,,0.022555933,4,392.18,4,9,,1,2,17387,7
4,,,0.029837961,6,392.22,4,3,,1,2,13145,7
4,,,0.033139044,2,392.3,1,2,,1,3,11838,7
4,,,0.010660293,5,392.48,3,5,,2,3,36817,5
1,,,0.012969545,5,392.64,1,7,,1,2,30274,6
1,,,0.02444901,3,392.7,1,8,,1,3,16062,7
2,,,0.026644277,5,392.71,3,6,,1,1,14739,7
2,,,0.035902733,2,392.74,1,4,,1,3,10939,7
1,,,0.008819937,3,392.84,1,9,,2,4,44540,1
1,,,0.006904921,2,392.89,4,6,,4,3,56900,1
1,,,0.01530617,3,392.94,1,4,,1,5,25672,6
1,,,0.052068372,3,392.96,3,9,,2,3,7547,1
2,,,0.015098341,5,393.04,1,5,,2,2,26032,2
1,,,0.01382201,2,393.25,3,7,,2,2,28451,1
1,,,0.012729303,2,393.31,4,5,,5,3,30898,1
2,,,0.011313512,3,393.45,1,6,,1,3,34777,7
1,,,0.097470894,4,393.49,1,8,,1,4,4037,7
4,,,0.044331906,5,393.49,3,4,,1,1,8876,6
1,,,0.017156435,3,393.5,1,4,,1,4,22936,6
2,,,0.006893435,3,393.56,1,7,,3,3,57092,3
1,,,0.023277147,1,393.57,4,8,,5,3,16908,3
1,,,0.019165936,1,393.63,4,9,,2,3,20538,4
1,,,0.025558946,3,393.71,1,7,,2,3,15404,2
1,,,0.010216658,2,393.75,2,4,,1,3,38540,6
1,,,0.027644541,3,393.99,2,9,,2,2,14252,1
3,,,0.01723007,1,394,1,5,,1,3,22867,6
4,,,0.13777972,2,394.05,2,3,,2,5,2860,5
3,,,0.010310047,2,394.05,1,5,,2,3,38220,4
4,,,0.008602824,5,394.19,2,4,,2,3,45821,5
1,,,0.029002354,2,394.2,1,5,,1,3,13592,7
4,,,0.010126904,6,394.21,4,2,,1,3,38927,6
2,,,0.0138461,5,394.24,2,4,,1,2,28473,6
1,,,0.014920713,3,394.25,4,6,,4,4,26423,3
1,,,0.018681766,2,394.26,3,5,,2,1,21104,2
1,,,0.00868997,3,394.29,2,9,,1,2,45373,6
1,,,0.007290476,1,394.32,1,5,,2,2,54087,1
1,,,0.021612408,4,394.34,1,9,,2,5,18246,2
5,,,0.015552094,4,394.37,1,8,,2,4,25358,2
2,,,0.021576126,5,394.39,1,3,,1,3,18279,6
1,,,0.030591018,1,394.41,1,9,,1,4,12893,7
3,,,0.005531542,3,394.41,2,5,,4,4,71302,3
1,,,0.017611181,4,394.42,1,9,,1,5,22396,7
1,,,0.014455602,2,394.45,3,4,,3,1,27287,3
1,,,0.006263855,4,394.46,1,8,,2,3,62974,1
1,,,0.024356014,1,394.47,2,9,,2,3,16196,4
3,,,0.027193273,3,394.52,3,5,,1,4,14508,7
1,,,0.015994568,3,394.57,1,6,,1,4,24669,6
1,,,0.007513423,4,394.62,2,9,,2,4,52522,1
1,,,0.014298188,4,394.63,1,8,,1,4,27600,6
1,,,0.006264842,4,394.66,1,9,,3,5,62996,2
1,,,0.00711725,2,394.68,4,4,,4,3,55454,1
4,,,0.023093079,5,394.73,3,5,,2,3,17093,2
4,,,0.072164534,1,394.74,1,2,,1,2,5470,7
2,,,0.010625336,5,394.88,3,8,,2,3,37164,1
2,,,0.032142741,5,394.97,4,7,,1,2,12288,6
1,,,0.017188112,1,395,1,9,,1,3,22981,7
4,,,0.010807114,2,395,1,4,,3,3,36550,3
1,,,0.023611476,1,395.02,4,6,,1,1,16730,7
1,,,0.00997349,3,395.03,1,6,,2,5,39608,2
1,,,0.016580626,3,395.05,1,9,,1,2,23826,6
1,,,0.017240717,2,395.14,4,6,,2,3,22919,1
5,,,0.019120778,2,395.15,4,7,,3,4,20666,5
1,,,0.01636646,4,395.25,1,6,,1,4,24150,7
1,,,0.057204052,5,395.28,1,9,,1,3,6910,6
1,,,0.056587495,5,395.49,3,5,,1,2,6989,6
1,,,0.012822408,1,395.52,3,5,,4,3,30846,3
1,,,0.02578179,1,395.57,4,5,,1,1,15343,7
1,,,0.017857078,3,395.57,1,6,,3,3,22152,3
1,,,0.010073574,1,395.69,1,7,,1,2,39280,6
1,,,0.007886336,1,395.76,1,6,,3,4,50183,3
1,,,0.01470938,4,395.8,2,9,,1,4,26908,6
1,,,0.017211476,4,395.95,1,7,,2,4,23005,2
1,,,0.017187568,3,395.95,4,6,,1,2,23037,7
1,,,0.031927915,4,395.97,1,6,,1,2,12402,7
2,,,0.020608316,5,396.03,1,6,,1,3,19217,7
3,,,0.014615356,2,396.12,2,3,,5,3,27103,3
2,,,0.008611866,4,396.12,1,8,,2,4,45997,1
4,,,0.007446241,2,396.14,1,3,,4,3,53200,3
1,,,0.023594401,2,396.15,4,4,,2,2,16790,4
1,,,0.014125009,3,396.15,2,8,,2,3,28046,2
4,,,0.017206323,2,396.21,1,3,,1,4,23027,6
3,,,0.018523609,2,396.22,4,3,,3,4,21390,4
1,,,0.020436846,3,396.25,4,9,,2,3,19389,5
1,,,0.023412098,3,396.32,3,5,,2,3,16928,4
1,,,0.022901046,1,396.44,4,9,,1,4,17311,7
1,,,0.004005597,1,396.45,2,9,,2,5,98974,1
1,,,0.013289756,5,396.46,4,8,,2,2,29832,2
1,,,0.019503689,3,396.51,3,5,,1,1,20330,7
2,,,0.010002522,2,396.6,1,4,,2,2,39650,1
1,,,0.017619217,1,396.82,2,8,,1,2,22522,6
1,,,0.008173935,3,396.82,4,5,,3,3,48547,2
4,,,0.025156488,1,397.07,2,3,,1,3,15784,6
2,,,0.019739027,2,397.09,1,6,,1,2,20117,7
1,,,0.015201715,3,397.16,3,5,,4,3,26126,4
2,,,0.022012969,2,397.18,4,9,,2,2,18043,5
4,,,0.010906595,5,397.24,1,3,,3,2,36422,3
1,,,0.007783852,3,397.28,2,5,,4,3,51039,3
2,,,0.020144986,3,397.38,1,6,,1,2,19726,7
3,,,0.011161386,3,397.39,4,5,,5,3,35604,3
1,,,0.019169038,2,397.47,3,4,,2,3,20735,4
1,,,0.006737395,3,397.54,1,6,,3,3,59005,3
2,,,0.011731779,5,397.59,1,8,,1,2,33890,7
1,,,0.008965774,3,397.65,1,6,,2,4,44352,2
1,,,0.030850272,5,397.66,3,5,,2,3,12890,4
1,,,0.009656412,3,397.68,1,5,,5,4,41183,3
2,,,0.01517898,2,397.75,2,8,,5,3,26204,3
2,,,0.008785837,2,397.77,1,6,,2,3,45274,1
2,,,0.023321414,3,397.84,1,8,,1,2,17059,7
1,,,0.01363867,3,397.84,1,8,,2,5,29170,2
2,,,0.009925409,2,397.86,2,8,,3,3,40085,5
5,,,0.016115274,4,397.87,1,9,,1,2,24689,7
1,,,0.023097104,3,397.94,1,9,,2,4,17229,2
1,,,0.006503775,1,397.94,1,9,,2,5,61186,5
1,,,0.007159381,4,397.99,1,9,,1,5,55590,6
1,,,0.022775076,3,398.04,1,5,,1,1,17477,7
1,,,0.018380113,2,398.15,4,5,,2,3,21662,1
1,,,0.027709116,2,398.18,4,9,,1,1,14370,7
1,,,0.033538526,2,398.27,4,9,,3,3,11875,3
1,,,0.014025494,2,398.31,1,9,,3,5,28399,4
1,,,0.019479935,4,398.54,1,9,,2,5,20459,2
1,,,0.018090051,3,398.56,1,5,,1,3,22032,7
4,,,0.004854478,6,398.64,1,3,,2,2,82118,1
1,,,0.015217159,3,398.72,3,9,,4,4,26202,1
1,,,0.028429346,1,398.75,4,7,,1,1,14026,7
1,,,0.011024578,3,398.77,2,9,,1,2,36171,6
1,,,0.011491845,1,398.79,3,7,,2,2,34702,2
1,,,0.008147202,3,398.83,1,5,,3,2,48953,3
1,,,0.010943432,3,398.91,2,8,,5,3,36452,3
4,,,0.022154162,2,398.93,1,2,,1,2,18007,6
1,,,0.013783774,1,398.93,1,6,,2,5,28942,2
4,,,0.005256674,6,398.95,1,2,,2,2,75894,1
1,,,0.016224129,4,399,1,9,,2,4,24593,1
1,,,0.020411786,2,399.03,2,9,,2,2,19549,4
1,,,0.009528016,3,399.1,1,5,,3,4,41887,2
1,,,0.007421364,2,399.21,1,5,,5,2,53792,3
1,,,0.00681362,1,399.21,1,5,,2,2,58590,1
4,,,0.01472793,2,399.23,1,3,,3,2,27107,4
1,,,0.021745453,2,399.29,2,4,,3,4,18362,4
1,,,0.017632695,4,399.31,1,9,,5,5,22646,3
1,,,0.01481509,4,399.4,1,9,,5,5,26959,3
2,,,0.014691385,3,399.4,1,4,,1,4,27186,7
1,,,0.034756352,3,399.42,3,9,,1,1,11492,6
1,,,0.014857547,4,399.46,1,9,,2,4,26886,2
1,,,0.019934151,1,399.6,2,5,,3,3,20046,4
4,,,0.010232189,6,399.7,2,1,,2,3,39063,5
1,,,0.006551764,3,399.71,2,6,,2,1,61008,5
1,,,0.02531248,3,399.76,1,6,,1,2,15793,7
1,,,0.02739619,2,399.82,2,6,,4,4,14594,4
1,,,0.005161332,1,399.9,1,6,,2,4,77480,1
2,,,0.0112965,3,399.93,2,8,,2,2,35403,1
4,,,0.026983067,5,399.97,4,4,,2,2,14823,4
3,,,0.02129192,3,399.99,1,8,,2,3,18786,2
2,,,0.009993005,3,399.99,1,8,,4,3,40027,3
1,,,0.016417286,4,400.04,1,8,,2,5,24367,2
1,,,0.01416416,4,400.18,1,6,,1,3,28253,7
1,,,0.013244218,4,400.28,1,8,,2,4,30223,2
4,,,0.030829099,2,400.47,3,3,,1,3,12990,6
